Name,PoseNum,ZDock Score,ZRank Score,Cluster,ClusterCenter,ClusterSize,Density,E_vdw1,E_elec1,E_vdw2,E_elec2,E_sol,E_RDock,clash
Pose967,967,19.700,-6.630,20,0,19,16.000,-29.1534907,-6.33974705,-109.470069,-16.3861842,4.3,-10.44756578,0
Pose1688,1688,18.560,41.004,12,0,24,16.000,-147.206557,-10.6654078,-173.415737,-20.9394595,8.4,-10.44551355,0
Pose194,194,18.240,-52.876,3,0,53,30.000,-98.0553548,-3.5091985,-105.797504,-28.3457894,15.1,-10.41121046,0
Pose112,112,18.620,-61.903,16,0,22,17.000,-109.368053,-1.17887703,-127.465289,-38.4078133,24.3,-10.26703197,0
Pose59,59,18.600,-69.586,2001,0,1,3.000,-110.472627,-5.0806688,-107.554839,-10.5073033,-0.8,-10.25657297,0
Pose456,456,17.240,-32.260,74,0,7,7.000,-97.4064391,-4.38809928,-99.393699,-18.2803908,6.2,-10.25235172,0
Pose1074,1074,16.920,-0.492,14,0,23,23.000,-76.9327895,-5.17615386,-114.944468,-23.6386791,11.1,-10.17481119,0
Pose1373,1373,16.600,15.817,7,0,26,12.000,-76.3806891,-3.411161,-107.360623,-22.9431806,10.5,-10.14886254,0
Pose1984,1984,18.000,122.025,2001,0,1,15.000,852.811118,-2.38048579,-144.1284,-9.3701055,-1.7,-10.13309495,0
Pose17,17,17.120,-84.437,34,1,16,8.000,-114.16024,-6.07229717,-115.852667,-17.2562745,5.4,-10.13064705,0
Pose1637,1637,17.680,35.832,70,0,8,9.000,-55.5690314,-4.17572561,-150.325992,-31.4612873,18.2,-10.11515857,0
Pose162,162,17.400,-55.936,2001,0,1,2.000,-84.2496386,1.1318078,-94.9009777,-21.0055263,8.8,-10.10497367,0
Pose402,402,17.120,-36.672,2001,0,1,8.000,-81.5582606,-3.62988718,-80.1738845,-15.0942143,3.5,-10.08479287,0
Pose401,401,18.260,-36.696,3,0,53,29.000,-111.181297,-8.03109755,-138.365442,-28.2867052,15.4,-10.05803468,0
Pose23,23,17.860,-81.705,74,0,7,7.000,-93.6280623,-0.481484155,-92.9917434,-17.7919916,6.0,-10.01279244,0
Pose438,438,17.420,-33.233,2001,0,1,3.000,-103.402487,-11.1349955,-109.19655,-23.9885044,11.6,-9.98965396,0
Pose604,604,17.560,-23.872,2001,0,1,5.000,13.4878417,-4.91289296,-130.40319,-19.371875,7.5,-9.9346875,0
Pose160,160,17.560,-56.084,50,0,12,9.000,-119.101349,-3.94404543,-121.033624,-20.3933357,8.5,-9.85400213,0
Pose724,724,16.800,-18.284,27,0,18,7.000,57.8332605,-1.04903509,-131.097322,-12.156261,1.1,-9.8406349,0
Pose178,178,19.260,-54.223,2001,0,1,5.000,-97.5479554,-1.01903959,-120.112607,-22.3918081,10.4,-9.75262729,0
Pose373,373,17.440,-38.757,2001,0,1,2.000,-108.610515,-5.49204323,-119.455271,-23.5010802,11.4,-9.75097218,0
Pose249,249,17.360,-48.839,3,0,53,29.000,-100.717248,-3.96731613,-118.827792,-25.0082939,12.8,-9.70746451,0
Pose1195,1195,16.980,5.000,37,0,15,12.000,-161.991756,3.04934118,-154.870094,-25.4459217,13.2,-9.70132953,0
Pose241,241,18.160,-49.326,79,0,7,5.000,169.363493,-4.36841107,-104.764232,-8.77666188,-1.8,-9.698995692,0
Pose733,733,16.600,-17.973,68,0,8,13.000,-122.741927,-7.64040189,-127.066175,-12.1704425,1.3,-9.65339825,0
Pose217,217,16.880,-51.383,39,0,14,7.000,-132.271326,-7.86620015,-129.855602,-28.688408,16.2,-9.6195672,0
Pose31,31,18.080,-79.072,4,0,49,16.000,-140.610827,-5.3007825,-144.301688,-31.1225517,18.4,-9.61029653,0
Pose600,600,16.820,-24.053,2001,0,1,8.000,-110.981859,-1.93896201,-107.178086,-18.3395155,6.9,-9.60556395,0
Pose715,715,16.700,-18.866,20,0,19,14.000,-126.1288,-3.02204523,-126.286641,-25.4056775,13.3,-9.56510975,0
Pose1207,1207,16.940,5.376,2001,0,1,1.000,-117.600257,-4.3133983,-121.921631,-20.505877,8.9,-9.5552893,0
Pose1056,1056,17.540,-1.750,51,0,12,11.000,79.0441845,3.58679811,-147.29092,-23.3762147,11.5,-9.53859323,0
Pose1206,1206,18.580,5.376,12,0,24,17.000,-133.340208,-0.889276524,-137.370637,-15.5911132,4.5,-9.53200188,0
Pose214,214,17.700,-51.494,19,0,20,17.000,-57.8159844,-1.39889519,-103.015443,-12.5680624,1.8,-9.51125616,0
Pose888,888,16.920,-9.710,2001,0,1,1.000,-95.6102014,0.206893293,-116.97682,-25.3165678,13.3,-9.48491102,0
Pose47,47,18.620,-72.325,52,1,11,8.000,-130.117322,-0.34973233,-139.170988,-34.2447167,21.4,-9.42024503,0
Pose375,375,17.480,-38.617,2001,0,1,3.000,-115.384073,-6.52835331,-115.219296,-30.5694876,18.1,-9.41253884,0
Pose1622,1622,17.300,34.387,42,0,13,15.000,-37.2545744,-11.3500832,-101.977233,-20.655184,9.2,-9.3896656,0
Pose351,351,16.940,-40.673,2001,0,1,2.000,-94.4580247,-3.16953053,-91.8966056,-15.1813552,4.3,-9.36321968,0
Pose1270,1270,18.140,8.944,14,0,23,18.000,-107.79482,-2.37431843,-134.297694,-15.0567383,4.2,-9.35106447,0
Pose1770,1770,16.860,53.389,49,0,12,10.000,-16.8281329,-4.47825319,-148.018334,-12.2454449,1.7,-9.32090041,0
Pose849,849,17.180,-11.941,2001,0,1,4.000,-112.124364,-4.09907208,-113.440593,-28.35012,16.2,-9.315108,0
Pose83,83,16.660,-65.879,2001,0,1,2.000,-74.7792128,-2.89753069,-78.7331966,-15.6351536,4.8,-9.27163824,0
Pose109,109,17.120,-62.762,2001,0,1,1.000,-93.6843496,-4.99636998,-101.519453,-18.8318656,7.7,-9.24867904,0
Pose838,838,16.920,-12.438,41,0,13,14.000,-141.869451,1.47489219,-133.994907,-40.9379021,27.6,-9.24411189,0
Pose168,168,20.340,-55.416,26,1,18,16.000,-101.051112,-3.03275612,-122.841732,-13.5856079,3.0,-9.22704711,0
Pose40,40,21.600,-74.516,3,0,53,31.000,-69.1973108,-11.198199,-123.46398,-24.6613371,13.0,-9.19520339,0
Pose276,276,17.360,-46.545,39,0,14,9.000,-35.4323195,-10.411001,-142.805122,-27.7019997,15.8,-9.13179973,0
Pose1388,1388,16.640,16.848,40,0,13,14.000,-98.1361462,-1.31929607,-101.258587,-25.8080191,14.1,-9.12721719,0
Pose567,567,16.800,-25.740,46,0,12,12.000,-115.784362,-8.21363371,-117.972055,-32.0976479,19.8,-9.08788311,0
Pose694,694,16.960,-19.867,2001,0,1,25.000,-97.0534228,-6.97453952,-117.792766,-27.5321479,15.7,-9.07893311,0
Pose805,805,17.380,-14.193,6,0,43,24.000,-103.099963,-2.44240282,-105.959361,-31.0750671,18.9,-9.06756039,0
Pose914,914,17.360,-8.882,2001,0,1,4.000,-4.89563802,-4.18163484,-124.249737,-10.4686087,0.4,-9.02174783,0
Pose180,180,16.620,-54.050,79,0,7,7.000,-86.715048,-6.99645893,-94.2651067,-11.3497055,1.2,-9.01473495,0
Pose128,128,17.000,-60.509,30,1,17,9.000,-89.8063311,-2.58687751,-102.952879,-20.4503563,9.4,-9.00532067,0
Pose231,231,19.760,-49.875,4,0,49,18.000,-106.521988,-2.54473202,-118.90993,-24.9258384,13.5,-8.93325456,0
Pose624,624,18.020,-22.698,56,0,10,10.000,-147.443369,-3.83142721,-147.555406,-23.6601508,12.4,-8.89413572,0
Pose22,22,18.180,-82.267,2001,0,1,4.000,-114.763662,-0.18690053,-113.726462,-17.5381201,6.9,-8.88430809,0
Pose187,187,16.660,-53.646,2001,0,1,26.000,-122.834585,-1.10535157,-118.79154,-18.7546014,8.0,-8.87914126,0
Pose462,462,17.280,-31.945,2001,0,1,1.000,-74.5253616,-1.28689162,-108.390408,-14.0781463,3.8,-8.87033167,0
Pose131,131,17.740,-59.699,8,1,25,20.000,-102.940659,-3.05785128,-101.828804,-13.6691132,3.5,-8.80220188,0
Pose251,251,17.800,-48.593,2001,0,1,2.000,-99.2473373,-5.67402742,-135.564893,-29.9873889,18.2,-8.78865001,0
Pose153,153,18.160,-56.737,38,1,14,7.000,-120.463767,-6.86538,-125.35715,-11.3011663,1.4,-8.77104967,0
Pose776,776,20.500,-16.092,70,1,8,9.000,-70.7995965,-8.66619955,-128.339937,-29.9496623,18.2,-8.75469607,0
Pose1209,1209,16.680,5.431,70,0,8,9.000,-52.3270629,0.162894572,-129.566174,-19.5584551,8.9,-8.70260959,0
Pose301,301,18.920,-44.543,61,0,9,6.000,-90.879678,-0.943137452,-111.564846,-16.5492031,6.2,-8.69428279,0
Pose1363,1363,17.720,15.083,2001,0,1,9.000,-81.2610767,-0.328797927,-101.410942,-17.8688637,7.4,-8.68197733,0
Pose357,357,16.700,-40.107,94,0,6,6.000,-86.9768256,-1.74144452,-102.212995,-17.5215055,7.1,-8.66935495,0
Pose262,262,17.340,-47.340,94,0,6,5.000,-114.28554,1.77570061,-108.567786,-18.1019953,7.7,-8.59179577,0
Pose912,912,18.400,-8.916,41,0,13,13.000,-123.681815,-0.130277697,-121.133628,-44.2977511,31.3,-8.56797599,0
Pose358,358,16.980,-39.937,7,0,26,6.000,-39.6408594,-3.26330002,-129.119566,-26.6243157,15.4,-8.56188413,0
Pose98,98,16.900,-63.690,2001,0,1,2.000,-104.538875,0.415950176,-102.545825,-23.3607185,12.5,-8.52464665,0
Pose182,182,18.000,-54.024,2001,0,1,3.000,-114.572333,-3.69619633,-115.448179,-20.4231604,9.9,-8.48084436,0
Pose433,433,17.440,-33.783,90,0,6,6.000,-26.1602806,-3.03065836,-96.7229401,-9.23806798,-0.1,-8.414261182,0
Pose1093,1093,16.900,0.262,8,0,25,17.000,-64.205193,-2.54709023,-119.268209,-16.0152831,6.0,-8.41375479,0
Pose329,329,18.020,-42.570,40,0,13,13.000,-30.3494343,-0.541881938,-129.154257,-23.8877283,13.1,-8.39895547,0
Pose7,7,18.240,-92.903,1,1,70,29.000,-121.772007,-0.475429725,-131.856269,-28.5399972,17.3,-8.38599748,0
Pose24,24,17.400,-81.087,2001,0,1,1.000,-119.292344,1.17470002,-131.300048,-19.7541275,9.4,-8.37871475,0
Pose1076,1076,17.660,-0.455,59,0,10,7.000,-99.9326319,-7.03001124,-111.681125,-14.5297499,4.7,-8.37677491,0
Pose1522,1522,18.960,26.907,2001,0,1,9.000,230.855461,-5.30942951,-137.962886,-15.4219418,5.6,-8.27974762,0
Pose1094,1094,16.880,0.330,75,0,7,7.000,-111.779692,-3.42051518,-107.696509,-24.0680153,13.4,-8.26121377,0
Pose534,534,18.980,-27.958,2001,0,1,2.000,-135.72126,-6.00349062,-134.273962,-30.3475385,19.1,-8.21278465,0
Pose1272,1272,17.540,8.986,70,0,8,9.000,-61.2055539,-3.1200059,-112.704396,-20.0103863,9.8,-8.20934767,0
Pose288,288,17.160,-45.705,2001,0,1,4.000,-117.388469,2.23422897,-135.368217,-13.2966749,3.8,-8.16700741,0
Pose308,308,18.140,-43.935,27,1,18,7.000,-97.4065331,-0.244572593,-100.846498,-16.2780316,6.5,-8.15022844,0
Pose1418,1418,17.220,19.397,2001,0,1,4.000,2.03801996,-8.54635678,-113.830349,-24.4843491,13.9,-8.13591419,0
Pose1033,1033,16.740,-2.858,2001,0,1,2.000,-120.882911,-5.55080461,-119.047439,-30.5882318,19.4,-8.12940862,0
Pose441,441,17.260,-33.058,2001,0,1,1.000,-81.7487942,-4.73997045,-89.0314102,-16.4761649,6.7,-8.12854841,0
Pose950,950,17.780,-7.562,26,0,18,15.000,289.499791,-0.922660412,-129.243287,-17.898364,8.0,-8.1085276,0
Pose434,434,16.880,-33.761,36,0,15,15.000,-128.690682,-5.96079515,-128.83509,-19.4931171,9.5,-8.04380539,0
Pose469,469,17.080,-31.292,44,0,13,8.000,-131.438755,-19.4897586,-132.456018,-28.978047,18.1,-7.9802423,0
Pose557,557,17.600,-26.273,2001,0,1,3.000,-117.319842,-7.56741583,-117.083877,-26.4910475,15.9,-7.94194275,0
Pose457,457,18.740,-32.167,2001,0,1,2.000,-165.234042,-6.98199645,-170.536832,-24.4670594,14.1,-7.92035346,0
Pose895,895,20.800,-9.463,19,0,20,15.000,50.4537377,-5.93897299,-141.492844,-18.8894771,9.1,-7.90052939,0
Pose215,215,18.420,-51.493,7,0,26,14.000,-84.6597473,-11.18294,-92.7554462,-15.6367179,6.2,-7.87304611,0
Pose36,36,16.680,-76.108,40,1,13,13.000,-71.2184787,-6.43452333,-100.16617,-29.2695179,18.5,-7.84256611,0
Pose365,365,16.600,-39.423,2001,0,1,2.000,-137.398503,-11.674672,-173.838377,-29.7648541,19.0,-7.78836869,0
Pose238,238,17.060,-49.576,2001,0,1,5.000,-118.499064,-5.62843026,-123.065669,-29.738322,19.0,-7.7644898,0
Pose49,49,17.020,-72.229,24,0,18,14.000,-109.316546,-1.28448632,-109.969562,-24.7146959,14.5,-7.74322631,0
Pose1792,1792,16.680,56.416,26,0,18,16.000,105.02941,-11.3955461,-169.700192,-12.0471455,3.1,-7.74243095,0
Pose19,19,16.700,-83.530,24,1,18,16.000,-87.3871189,-5.42500059,-103.821206,-23.2588905,13.2,-7.73300145,0
Pose822,822,16.720,-13.006,2001,0,1,3.000,-108.299171,-8.44003633,-121.305736,-27.7974842,17.3,-7.71773578,0
Pose20,20,17.160,-83.494,2001,0,1,5.000,-86.0388607,1.67748975,-103.304935,-13.8886046,4.8,-7.69974414,0
Pose145,145,16.900,-57.968,24,0,18,17.000,-84.1711282,-1.57778237,-108.739339,-22.926816,13.0,-7.6341344,0
Pose538,538,17.240,-27.578,2001,0,1,3.000,-114.755038,-3.64212255,-123.671368,-12.2406867,3.4,-7.61661803,0
Pose1445,1445,17.460,21.217,46,0,12,12.000,175.518659,-11.4063771,-114.100997,-30.3023008,19.7,-7.57207072,0
Pose621,621,16.840,-22.882,21,0,19,15.000,-120.193242,-0.829841203,-118.396538,-14.628349,5.6,-7.5655141,0
Pose1017,1017,16.980,-3.804,18,0,21,10.000,-103.936251,-8.02023173,-126.779998,-22.2651845,12.5,-7.53866605,0
Pose732,732,17.440,-18.062,71,0,8,7.000,-112.75566,-7.27269695,-113.347272,-10.5366203,2.0,-7.48295827,0
Pose1742,1742,18.400,47.988,6,0,43,28.000,783.56064,-6.16396526,-106.721283,-23.577874,13.8,-7.4200866,0
Pose545,545,17.280,-27.281,5,0,47,27.000,-103.771056,-5.314156307E-02,-105.341924,-28.9569578,18.7,-7.36126202,0
Pose466,466,17.540,-31.493,2,0,61,61.000,-86.7314821,-10.8505071,-116.21313,-20.1668076,10.8,-7.35012684,0
Pose523,523,19.120,-28.358,12,0,24,18.000,-134.252949,-0.903321949,-147.96386,-10.8125968,2.4,-7.33133712,0
Pose1838,1838,17.620,62.511,2001,0,1,9.000,-125.232985,-1.1394373,-131.950029,-13.5149724,4.9,-7.26347516,0
Pose904,904,16.800,-9.193,2001,0,1,5.000,-119.839542,-2.1957127,-129.38174,-14.8108415,6.1,-7.22975735,0
Pose1563,1563,18.620,29.385,26,0,18,14.000,-155.558643,-4.84682878,-171.701648,-18.9083469,9.8,-7.21751221,0
Pose1161,1161,17.680,3.622,2001,0,1,5.000,-109.9275,-6.16511284,-136.055184,-28.0748718,18.1,-7.16738462,0
Pose1378,1378,16.820,16.096,2001,0,1,3.000,-107.098191,-8.19243062,-114.303138,-21.155025,11.9,-7.1395225,0
Pose739,739,17.200,-17.554,8,0,25,25.000,-92.0633626,-4.18200754,-109.279566,-15.5903212,6.9,-7.13128908,0
Pose960,960,22.040,-6.991,19,0,20,12.000,-103.175089,-7.52156858,-158.03589,-21.3455845,12.1,-7.11102605,0
Pose115,115,18.040,-61.634,2001,0,1,2.000,-81.3392067,-0.372713322,-103.999241,-10.6773815,2.5,-7.10964335,0
Pose1719,1719,16.580,44.355,14,0,23,23.000,-73.1779408,-11.8740764,-123.012844,-22.3191562,13.0,-7.08724058,0
Pose12,12,16.940,-88.104,39,0,14,9.000,-143.930422,-9.15708195,-136.434505,-25.7746144,16.2,-6.99715296,0
Pose1080,1080,16.660,-0.249,2001,0,1,5.000,-125.217523,4.24252204,-132.201035,-39.4231664,28.5,-6.98084976,0
Pose1455,1455,17.660,21.559,14,0,23,23.000,-69.0065068,-3.97115715,-120.460954,-21.6359844,12.5,-6.97238596,0
Pose1459,1459,18.340,21.904,49,0,12,10.000,-90.0775257,-6.05790726,-131.238527,-18.4984602,9.7,-6.94861418,0
Pose117,117,18.640,-61.623,1,0,70,33.000,-99.2193175,-3.55301845,-108.924414,-25.2593335,15.8,-6.93340015,0
Pose1902,1902,20.100,78.644,25,0,18,17.000,-61.5855529,-6.37883586,-193.403255,-24.0258323,14.7,-6.92324907,0
Pose1300,1300,17.520,10.801,2001,0,1,6.000,-87.0729302,-7.96359301,-114.582541,-23.7866483,14.5,-6.90798347,0
Pose386,386,16.820,-37.800,10,0,24,9.000,-83.5918463,-2.33164975,-100.562519,-12.5599563,4.4,-6.90396067,0
Pose1311,1311,18.160,11.441,5,0,47,25.000,-9.65059,0.677606635,-112.462263,-29.2253429,19.4,-6.90280861,0
Pose139,139,17.040,-58.629,21,1,19,18.000,-102.228132,-3.16755809,-145.339548,-15.7502514,7.3,-6.87522626,0
Pose95,95,17.140,-64.179,57,0,10,14.000,-115.951349,-9.4213412,-123.531143,-17.1773714,8.6,-6.85963426,0
Pose965,965,16.840,-6.727,2001,0,1,1.000,-93.8499951,-2.50490314,-117.611029,-22.4792311,13.4,-6.83130799,0
Pose381,381,18.320,-38.321,4,0,49,19.000,-35.2972722,-9.92332079,-150.650628,-23.8120642,14.6,-6.83085778,0
Pose865,865,18.080,-11.002,38,0,14,11.000,-112.99836,-4.39159188,-114.134692,-9.90272357,2.1,-6.812451213,0
Pose74,74,17.380,-67.707,10,1,24,6.000,-116.090116,-5.93863511,-144.538278,-24.0133258,14.8,-6.81199322,0
Pose1216,1216,19.300,5.714,5,0,47,30.000,-127.063769,-3.07697703,-132.49677,-24.1591925,15.0,-6.74327325,0
Pose106,106,16.640,-63.163,2001,0,1,4.000,-79.7359337,-7.72646033,-95.9070826,-19.3277331,10.7,-6.69495979,0
Pose439,439,17.700,-33.152,80,0,7,7.000,-118.419955,-7.29791099,-117.133753,-28.2086213,18.7,-6.68775917,0
Pose54,54,18.480,-70.747,57,1,10,14.000,-110.155312,-6.98491022,-122.422963,-15.740236,7.5,-6.6662124,0
Pose1018,1018,18.100,-3.802,14,0,23,23.000,29.4951255,2.46035106,-125.216861,-21.0687828,12.3,-6.66190452,0
Pose1352,1352,22.980,14.499,8,0,25,17.000,-134.533436,2.78800521,-165.569607,-14.7289661,6.6,-6.65606949,0
Pose347,347,16.860,-40.748,47,0,12,13.000,-115.344627,-6.68132276,-123.757889,-31.3139265,21.6,-6.58253385,0
Pose973,973,17.460,-6.220,5,0,47,27.000,-114.921668,-2.44343911,-119.789682,-21.2750358,12.6,-6.54753222,0
Pose361,361,16.620,-39.769,40,0,13,14.000,-124.166294,-5.49288187,-124.061637,-18.4945343,10.1,-6.54508087,0
Pose127,127,18.220,-60.596,23,1,18,18.000,-103.414699,-2.68283988,-130.74477,-12.6109208,4.9,-6.44982872,0
Pose802,802,16.820,-14.287,71,0,8,8.000,-93.9965657,0.715254062,-103.624147,-11.3704499,3.8,-6.43340491,0
Pose1538,1538,17.020,28.261,95,0,6,4.000,483.328874,-3.13684771,-118.368176,-34.4538834,24.6,-6.40849506,0
Pose1023,1023,19.760,-3.417,8,0,25,17.000,-122.233496,-3.73001463,-111.62997,-13.9642728,6.2,-6.36784552,0
Pose1529,1529,17.700,27.064,40,0,13,13.000,-29.9960951,1.87555638,-124.673959,-24.0433349,15.3,-6.33900141,0
Pose920,920,17.740,-8.676,18,0,21,10.000,-93.999825,-10.8898288,-108.775193,-15.3701433,7.5,-6.33312897,0
Pose493,493,16.600,-30.140,2001,0,1,4.000,-102.202102,-5.25290532,-105.137765,-36.0304709,26.1,-6.32742381,0
Pose859,859,18.940,-11.408,27,0,18,8.000,-101.5715,-0.779060136,-107.875745,-14.7858037,7.0,-6.30722333,0
Pose1228,1228,16.660,6.585,4,0,49,20.000,-109.230124,-2.22209237,-111.309422,-24.893912,16.1,-6.3045208,0
Pose223,223,16.760,-50.527,2001,0,1,2.000,-95.1124778,-6.76186763,-101.589029,-18.6540216,10.5,-6.28861944,0
Pose1027,1027,17.640,-3.275,36,0,15,14.000,-90.3489079,-5.79280502,-133.040158,-20.8761437,12.5,-6.28852933,0
Pose1831,1831,16.820,61.763,2001,0,1,4.000,-127.9482,-2.33515795,-121.113312,-18.0676423,10.0,-6.26087807,0
Pose284,284,18.340,-46.081,2001,0,1,4.000,-43.1235329,-4.84108708,-123.011259,-10.656591,3.4,-6.1909319,0
Pose33,33,19.520,-77.649,1,0,70,36.000,-129.041403,-8.49582041,-130.019478,-23.203656,14.7,-6.1832904,0
Pose835,835,17.960,-12.608,2001,0,1,5.000,173.427205,-8.635353775E-03,-125.180086,-18.3961056,10.4,-6.15649504,0
Pose956,956,18.840,-7.056,8,0,25,21.000,-96.5367548,-4.30659523,-134.456042,-17.9450725,10.0,-6.15056525,0
Pose1430,1430,16.660,20.058,21,0,19,16.000,-81.9861854,-3.18158834,-127.963376,-14.9322042,7.3,-6.13898378,0
Pose1405,1405,17.320,18.389,7,0,26,22.000,-109.036829,-4.00322511,-112.268424,-22.4367469,14.1,-6.09307221,0
Pose86,86,16.920,-65.657,37,1,15,10.000,-102.377393,4.29362871,-136.547533,-19.7583369,11.7,-6.08250321,0
Pose103,103,16.800,-63.323,2001,0,1,5.000,-93.8969596,2.31370793,-99.5555001,-10.7528768,3.6,-6.07758912,0
Pose202,202,16.660,-52.420,24,0,18,5.000,-90.1401506,-7.45325086,-102.103753,-20.1884922,12.1,-6.06964298,0
Pose1910,1910,18.740,80.104,12,0,24,15.000,359.122915,-7.38671529,-154.445705,-11.1828653,4.0,-6.06457877,0
Pose489,489,17.180,-30.329,2001,0,1,5.000,-118.472313,-1.31285397,-115.637067,-35.280067,25.7,-6.0520603,0
Pose978,978,18.080,-5.998,48,0,12,8.000,-85.7015128,-4.94782796,-108.882456,-21.5972453,13.4,-6.03752077,0
Pose230,230,16.700,-49.919,2001,0,1,2.000,-142.014878,-7.04047452,-143.187548,-23.0149304,14.7,-6.01343736,0
Pose970,970,16.600,-6.404,19,0,20,19.000,386.134215,-1.46939688,-96.2939621,-18.2021924,10.4,-5.98197316,0
Pose1217,1217,16.940,5.831,64,0,9,16.000,-3.78586207,3.569545,-137.202697,-18.1409476,10.4,-5.92685284,0
Pose655,655,20.960,-21.421,21,0,19,13.000,-97.9412096,-5.99193654,-120.956322,-13.2407487,6.0,-5.91667383,0
Pose1160,1160,19.040,3.257,19,0,20,16.000,-105.94948,-3.33724764,-111.796476,-13.341876,6.1,-5.9076884,0
Pose277,277,17.280,-46.510,66,1,9,11.000,-106.294937,-2.740814948E-02,-107.593757,-15.2295677,7.8,-5.90661093,0
Pose155,155,17.160,-56.233,3,0,53,44.000,-109.2902,-0.944447893,-102.537918,-26.775146,18.2,-5.8976314,0
Pose138,138,18.220,-58.720,49,0,12,10.000,-127.981203,0.597417831,-136.485782,-11.5434958,4.5,-5.88914622,0
Pose795,795,17.800,-14.949,13,0,24,18.000,-149.670605,0.897471024,-142.349544,-20.2907,12.4,-5.86163,0
Pose1317,1317,17.120,11.803,20,0,19,15.000,-47.9036988,-1.89100941,-116.94919,-12.2617071,5.2,-5.83553639,0
Pose1116,1116,16.820,1.237,8,0,25,16.000,4.07742435,-9.00260384,-95.4191889,-16.481788,9.0,-5.8336092,0
Pose1825,1825,17.180,61.273,31,0,17,16.000,-155.318301,-4.76008787,-139.084012,-42.1161271,32.1,-5.80451439,0
Pose1063,1063,16.620,-1.239,42,0,13,7.000,-88.0480395,-9.57968794,-108.275526,-14.1150244,6.9,-5.80352196,0
Pose1922,1922,17.100,83.868,40,0,13,13.000,641.447702,-6.23356156,-91.1191463,-24.3314834,16.1,-5.79833506,0
Pose122,122,16.800,-61.047,82,0,7,8.000,-102.536676,-0.413609999,-124.164924,-17.8590812,10.3,-5.77317308,0
Pose1664,1664,16.620,38.661,73,0,8,8.000,-44.9121851,-2.44884741,-127.888975,-5.18541169,-1.1,-5.766870521,0
Pose1215,1215,18.780,5.664,38,0,14,11.000,-90.0108233,2.4847902,-102.35106,-7.72456485,1.2,-5.752108365,0
Pose326,326,17.960,-42.733,42,0,13,31.000,-95.5428373,-2.06828684,-128.685602,-21.2680466,13.4,-5.74124194,0
Pose1294,1294,17.940,10.431,50,0,12,12.000,621.859686,-4.19811725,-101.657727,-20.8279424,13.1,-5.64514816,0
Pose1564,1564,16.820,29.392,41,0,13,13.000,0.106023823,-1.47788678,-136.279207,-40.7845605,31.1,-5.60610445,0
Pose1194,1194,16.680,4.950,2001,0,1,1.000,-116.086908,0.97783733,-114.428431,-13.206952,6.3,-5.5862568,0
Pose1533,1533,17.100,27.689,48,0,12,6.000,-125.80574,-4.60041115,-118.486913,-18.4273026,11.0,-5.58457234,0
Pose1636,1636,18.100,35.746,13,0,24,16.000,-97.0420281,-10.6926762,-138.289952,-28.4237497,20.0,-5.58137473,0
Pose1997,1997,16.840,141.529,26,0,18,14.000,1054.97787,-6.51869212,-121.256922,-3.50846347,-2.4,-5.557617123,0
Pose46,46,18.380,-72.711,75,1,7,7.000,-114.295341,-4.54551647,-118.641083,-26.9988385,18.8,-5.49895465,0
Pose237,237,20.260,-49.578,4,0,49,20.000,-131.803203,-7.44145532,-137.419091,-21.6530338,14.0,-5.48773042,0
Pose1114,1114,18.120,1.095,2001,0,1,5.000,-75.8012694,3.11661779,-110.296699,-17.7388803,10.5,-5.46499227,0
Pose287,287,16.580,-45.712,71,1,8,6.000,-103.87665,-6.28028648,-109.628055,-10.1825384,3.7,-5.46428456,0
Pose673,673,16.860,-20.728,12,0,24,18.000,-155.26314,-0.306197138,-142.372942,-12.0581339,5.4,-5.45232051,0
Pose1189,1189,17.060,4.724,40,0,13,13.000,28.310942,-4.40717363,-126.262118,-29.8120299,21.4,-5.43082691,0
Pose151,151,17.040,-57.254,21,0,19,15.000,-127.324045,-1.15157187,-131.596863,-14.9004167,8.0,-5.41037503,0
Pose750,750,17.180,-17.145,2001,0,1,3.000,-124.007675,-5.49702026,-124.002167,-21.2238685,13.7,-5.40148165,0
Pose1225,1225,17.700,6.307,31,0,17,16.000,-129.630013,-2.30571897,-138.242451,-36.5440179,27.5,-5.38961611,0
Pose826,826,16.860,-12.929,33,0,16,16.000,-102.280355,-8.59181215,-133.758152,-26.0554466,18.1,-5.34990194,0
